Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id
180580,4/4/2019 8:03,84,1,26,54
186911,4/4/2019 8:08,18,2,30,55
182457,4/4/2019 8:08,8,1,71,56
180944,4/4/2019 8:11,8,1,55,57
187354,4/4/2019 8:11,29,1,63,58
189099,4/4/2019 8:20,100,1,16,59
188657,4/4/2019 8:28,59,1,90,60
188689,4/4/2019 8:32,23,1,78,61
188877,4/4/2019 8:32,37,1,37,62
176880,4/4/2019 8:36,66,1,85,63
180045,4/4/2019 8:44,40,1,42,64
184068,4/4/2019 8:45,69,1,94,65
193802,4/4/2019 8:49,55,1,16,66
190662,4/4/2019 8:49,17,1,51,67
189181,4/4/2019 8:51,31,1,11,68
176950,4/4/2019 8:54,91,1,22,69
191656,4/4/2019 8:59,14,1,62,70
248307,4/4/2019 9:04,92,1,27,71
248308,4/4/2019 9:04,51,1,32,72
181389,4/4/2019 9:04,50,1,69,73
248309,4/4/2019 9:04,46,1,15,74
177803,4/4/2019 9:08,42,1,61,75
182761,4/4/2019 9:09,82,1,24,76
185593,4/4/2019 9:09,36,1,76,77
248310,4/4/2019 9:11,34,1,25,78
248311,4/4/2019 9:11,38,1,54,79
179862,4/4/2019 9:14,57,3,16,80
177690,4/4/2019 9:14,98,1,67,81
177635,4/4/2019 9:16,10,1,55,82
183837,4/4/2019 9:17,92,1,7,83
177289,4/4/2019 9:18,76,1,86,84
177805,4/4/2019 9:23,24,1,9,85
179786,4/4/2019 9:23,70,1,50,86
184311,4/4/2019 9:27,89,1,72,87
191757,4/4/2019 9:27,3,1,20,88
188957,4/4/2019 9:31,18,1,83,89
185229,4/4/2019 9:33,52,1,12,90
180654,4/4/2019 9:40,1,1,48,91
184936,4/4/2019 9:43,64,1,31,92
180929,4/4/2019 9:43,51,2,65,93
190147,4/4/2019 9:43,15,1,36,94
186912,4/4/2019 9:45,1,1,52,95
193121,4/4/2019 9:48,2,1,70,96
181923,4/4/2019 9:49,36,1,90,97
179753,4/4/2019 9:49,84,1,16,98
248312,4/4/2019 9:50,33,1,83,99
248313,4/4/2019 9:50,32,1,40,100
186041,4/4/2019 9:52,83,2,44,101
188771,4/4/2019 9:53,5,1,58,102
191744,4/4/2019 9:56,5,1,70,103
192172,4/4/2019 9:58,46,1,53,104
193940,4/4/2019 10:00,19,1,99,105
191200,4/4/2019 10:02,38,1,67,106
186375,4/4/2019 10:04,87,3,55,107
179954,4/4/2019 10:05,29,1,12,108
179341,4/4/2019 10:09,37,1,34,109
193939,4/4/2019 10:09,9,1,35,110
179602,4/4/2019 10:13,64,1,76,111
186344,4/4/2019 10:14,48,1,30,112
178161,4/4/2019 10:16,42,1,54,113
248314,4/4/2019 10:17,82,1,82,114
188626,4/4/2019 10:17,71,1,76,115
248315,4/4/2019 10:17,11,1,37,116
185002,4/4/2019 10:17,40,1,69,117
193807,4/4/2019 10:17,45,1,97,118
190158,4/4/2019 10:20,10,1,65,119
194001,4/4/2019 10:21,6,1,46,120
184819,4/4/2019 10:21,55,1,3,121
191668,4/4/2019 10:25,76,1,100,122
177353,4/4/2019 10:27,53,1,95,123
179272,4/4/2019 10:27,80,1,36,124
190447,4/4/2019 10:27,13,1,30,125
185057,4/4/2019 10:28,69,1,100,126
188724,4/4/2019 10:30,52,1,35,127
185023,4/4/2019 10:32,67,1,73,128
180785,4/4/2019 10:36,94,1,4,129
181444,4/4/2019 10:36,55,1,50,130
180525,4/4/2019 10:40,59,1,63,131
191760,4/4/2019 10:43,16,1,2,132
188560,4/4/2019 10:43,6,1,8,133
182870,4/4/2019 10:45,37,3,48,134
182142,4/4/2019 10:45,38,2,30,135
192473,4/4/2019 10:47,11,1,16,136
184980,4/4/2019 10:49,32,1,19,137
185071,4/4/2019 10:50,58,1,51,138
184102,4/4/2019 10:51,28,1,68,139
182872,4/4/2019 10:51,26,1,51,140
248316,4/4/2019 10:52,67,3,35,141
248317,4/4/2019 10:52,64,1,63,142
184330,4/4/2019 10:55,47,1,48,143
248318,4/4/2019 10:58,79,1,34,144
248319,4/4/2019 10:58,33,1,61,145
248320,4/4/2019 10:58,49,1,48,146
180997,4/4/2019 10:59,4,1,6,147
190743,4/4/2019 10:59,82,1,91,148
176860,4/4/2019 11:00,75,1,25,149
192149,4/4/2019 11:02,3,1,92,150
189535,4/4/2019 11:03,35,1,57,151
190152,4/4/2019 11:07,8,1,90,152
186861,4/4/2019 11:07,90,1,64,153
181663,4/4/2019 11:09,45,1,59,154
177467,4/4/2019 11:09,53,1,21,155
192434,4/4/2019 11:09,43,1,100,156
248321,4/4/2019 11:09,95,1,87,157
248322,4/4/2019 11:09,101,1,83,158
182068,4/4/2019 11:09,50,1,22,159
248323,4/4/2019 11:11,51,1,21,160
248324,4/4/2019 11:11,29,1,5,161
179042,4/4/2019 11:14,28,1,1,162
177695,4/4/2019 11:15,44,1,36,163
181184,4/4/2019 11:16,89,1,61,164
181278,4/4/2019 11:22,99,1,54,165
181597,4/4/2019 11:22,14,1,10,166
187394,4/4/2019 11:25,55,1,31,167
189492,4/4/2019 11:28,45,1,54,168
187355,4/4/2019 11:28,13,1,63,169
185359,4/4/2019 11:28,91,1,12,170
190456,4/4/2019 11:29,68,1,18,171
190446,4/4/2019 11:29,32,2,47,172
179244,4/4/2019 11:30,9,1,58,173
180256,4/4/2019 11:31,77,1,76,174
248325,4/4/2019 11:34,76,1,5,175
248326,4/4/2019 11:34,31,1,33,176
248327,4/4/2019 11:34,73,1,37,177
248328,4/4/2019 11:34,99,1,12,178
191954,4/4/2019 11:36,76,4,41,179
178914,4/4/2019 11:38,101,1,65,180
186386,4/4/2019 11:40,45,1,25,181
192665,4/4/2019 11:40,37,1,25,182
184946,4/4/2019 11:42,20,1,46,183
188913,4/4/2019 11:44,65,1,31,184
182471,4/4/2019 11:45,76,1,74,185
180954,4/4/2019 11:46,34,1,99,186
179543,4/4/2019 11:47,34,1,36,187
188547,4/4/2019 11:47,101,1,79,188
177902,4/4/2019 11:54,28,1,9,189
183895,4/4/2019 11:55,52,1,87,190
179014,4/4/2019 11:56,72,1,46,191
193908,4/4/2019 11:58,7,1,16,192
193861,4/4/2019 11:58,11,1,72,193
183252,4/4/2019 11:59,80,1,29,194
185171,4/4/2019 12:00,30,1,71,195
193066,4/4/2019 12:00,4,1,27,196
192449,4/4/2019 12:01,49,1,12,197
183661,4/4/2019 12:02,101,1,78,198
184410,4/4/2019 12:02,25,1,35,199
184883,4/4/2019 12:04,52,3,92,200
193296,4/4/2019 12:06,67,1,42,201
193856,4/4/2019 12:08,73,2,20,202
178386,4/4/2019 12:10,55,1,80,203
184203,4/4/2019 12:12,58,1,74,204
178519,4/4/2019 12:13,66,1,18,205
183028,4/4/2019 12:14,59,1,56,206
178311,4/4/2019 12:14,21,2,83,207
193650,4/4/2019 12:16,55,3,6,208
179698,4/4/2019 12:16,52,1,30,209
192173,4/4/2019 12:18,8,1,74,210
180208,4/4/2019 12:19,46,1,7,211
178218,4/4/2019 12:19,50,1,86,212
182580,4/4/2019 12:20,36,2,61,213
181564,4/4/2019 12:20,15,1,21,214
184791,4/4/2019 12:23,14,1,5,215
176589,4/4/2019 12:23,71,1,86,216
181483,4/4/2019 12:24,94,1,18,217
182828,4/4/2019 12:25,50,1,61,218
180802,4/4/2019 12:26,51,1,51,219
190462,4/4/2019 12:28,89,5,36,220
192892,4/4/2019 12:28,24,1,99,221
179133,4/4/2019 12:29,47,1,33,222
179136,4/4/2019 12:31,63,1,66,223
178112,4/4/2019 12:35,2,1,93,224
187160,4/4/2019 12:36,99,1,45,225
190146,4/4/2019 12:37,32,1,46,226
189912,4/4/2019 12:40,101,1,5,227
180500,4/4/2019 12:43,11,1,60,228
248329,4/4/2019 12:44,41,1,53,229
248330,4/4/2019 12:44,51,1,40,230
178048,4/4/2019 12:44,84,1,17,231
192419,4/4/2019 12:44,76,1,48,232
178728,4/4/2019 12:45,70,1,39,233
188865,4/4/2019 12:45,57,1,81,234
178518,4/4/2019 12:47,45,1,70,235
186839,4/4/2019 12:53,87,1,25,236
188971,4/4/2019 12:54,89,1,5,237
193773,4/4/2019 12:55,22,1,64,238
181371,4/4/2019 12:55,23,1,81,239
192593,4/4/2019 12:56,42,1,74,240
192248,4/4/2019 12:56,7,1,61,241
177028,4/4/2019 12:58,82,1,64,242
180650,4/4/2019 13:01,40,1,56,243
184428,4/4/2019 13:05,72,1,28,244
177985,4/4/2019 13:05,83,1,59,245
190968,4/4/2019 13:12,52,1,2,246
181920,4/4/2019 13:13,85,1,16,247
180024,4/4/2019 13:15,59,3,86,248
184247,4/4/2019 13:16,49,1,70,249
193071,4/4/2019 13:16,9,1,54,250
181142,4/4/2019 13:18,99,1,61,251
181674,4/4/2019 13:21,94,1,66,252
190139,4/4/2019 13:21,1,1,17,253
184132,4/4/2019 13:21,65,1,17,254
191661,4/4/2019 13:22,9,1,25,255
190193,4/4/2019 13:23,10,1,86,256
191373,4/4/2019 13:23,9,1,35,257
182207,4/4/2019 13:23,24,2,41,258
248331,4/4/2019 13:24,98,1,53,259
248332,4/4/2019 13:24,67,1,25,260
179919,4/4/2019 13:25,35,1,71,261
182300,4/4/2019 13:25,27,1,2,262
186168,4/4/2019 13:27,28,1,79,263
182241,4/4/2019 13:28,69,1,37,264
185454,4/4/2019 13:32,95,1,56,265
181840,4/4/2019 13:32,63,1,16,266
189416,4/4/2019 13:33,82,1,90,267
185573,4/4/2019 13:33,21,1,40,268
190526,4/4/2019 13:36,82,1,77,269
176815,4/4/2019 13:36,21,1,66,270
179314,4/4/2019 13:37,91,1,24,271
188338,4/4/2019 13:37,27,1,62,272
185727,4/4/2019 13:37,48,1,44,273
188892,4/4/2019 13:38,50,1,58,274
177966,4/4/2019 13:43,36,1,43,275
184845,4/4/2019 13:44,42,1,91,276
185870,4/4/2019 13:47,58,1,80,277
179040,4/4/2019 13:49,70,1,99,278
187091,4/4/2019 13:50,51,3,98,279
179903,4/4/2019 13:50,87,1,60,280
179958,4/4/2019 13:51,30,1,60,281
192243,4/4/2019 13:52,49,1,63,282
177741,4/4/2019 13:52,84,1,11,283
179468,4/4/2019 13:52,24,1,31,284
177363,4/4/2019 13:55,59,1,99,285
193953,4/4/2019 13:56,69,1,56,286
188564,4/4/2019 14:05,15,1,34,287
191443,4/4/2019 14:05,57,1,73,288
191745,4/4/2019 14:11,95,1,89,289
193501,4/4/2019 14:11,63,1,14,290
182425,4/4/2019 14:13,46,1,4,291
181700,4/4/2019 14:14,48,1,46,292
185888,4/4/2019 14:15,40,1,36,293
185777,4/4/2019 14:15,9,1,84,294
188035,4/4/2019 14:18,33,1,19,295
177693,4/4/2019 14:21,63,1,90,296
182033,4/4/2019 14:21,69,1,2,297
177723,4/4/2019 14:30,73,2,49,298
193070,4/4/2019 14:31,90,1,9,299
184008,4/4/2019 14:31,65,1,12,300
185415,4/4/2019 14:34,34,1,58,301
192122,4/4/2019 14:35,55,2,34,302
189177,4/4/2019 14:38,44,1,4,303
185344,4/4/2019 14:39,7,2,53,304
248333,4/4/2019 14:39,74,1,100,305
180789,4/4/2019 14:39,71,1,80,306
179555,4/4/2019 14:39,82,1,57,307
248334,4/4/2019 14:39,53,1,81,308
184668,4/4/2019 14:41,1,1,74,309
181563,4/4/2019 14:42,55,1,28,310
188387,4/4/2019 14:43,11,1,32,311
192067,4/4/2019 14:48,66,1,11,312
181925,4/4/2019 14:48,35,1,56,313
193199,4/4/2019 14:48,84,1,94,314
188216,4/4/2019 14:51,7,1,12,315
182634,4/4/2019 14:53,21,1,84,316
183844,4/4/2019 14:53,69,1,87,317
189529,4/4/2019 14:54,101,1,100,318
180916,4/4/2019 14:54,23,1,57,319
186731,4/4/2019 14:57,15,1,33,320
187527,4/4/2019 14:57,76,1,61,321
181517,4/4/2019 15:00,16,1,53,322
177092,4/4/2019 15:00,99,1,89,323
189410,4/4/2019 15:01,51,1,57,324
188102,4/4/2019 15:02,57,1,82,325
192978,4/4/2019 15:04,79,1,90,326
191565,4/4/2019 15:06,66,1,83,327
179174,4/4/2019 15:12,75,1,14,328
179754,4/4/2019 15:14,10,1,81,329
186296,4/4/2019 15:16,8,1,29,330
178345,4/4/2019 15:16,81,1,54,331
180528,4/4/2019 15:16,88,1,7,332
191007,4/4/2019 15:17,32,1,75,333
189840,4/4/2019 15:19,48,1,39,334
192818,4/4/2019 15:21,57,1,25,335
188762,4/4/2019 15:26,75,1,63,336
180307,4/4/2019 15:30,37,1,25,337
184626,4/4/2019 15:34,49,1,58,338
177823,4/4/2019 15:40,17,1,64,339
190916,4/4/2019 15:43,71,1,74,340
184893,4/4/2019 15:43,22,1,22,341
191196,4/4/2019 15:46,73,1,72,342
184438,4/4/2019 15:47,35,1,37,343
186147,4/4/2019 15:48,101,1,67,344
248335,4/4/2019 15:50,71,2,98,345
248336,4/4/2019 15:50,98,1,6,346
179883,4/4/2019 15:53,23,1,63,347
185571,4/4/2019 15:54,100,1,59,348
192147,4/4/2019 15:56,13,1,16,349
191930,4/4/2019 15:58,93,1,51,350
184780,4/4/2019 16:06,26,1,64,351
179649,4/4/2019 16:08,37,1,92,352
187339,4/4/2019 16:10,61,1,93,353
184526,4/4/2019 16:10,35,1,72,354
184589,4/4/2019 16:11,75,1,88,355
177301,4/4/2019 16:11,68,1,60,356
248337,4/4/2019 16:12,90,1,47,357
248338,4/4/2019 16:12,19,1,47,358
182831,4/4/2019 16:13,7,2,82,359
177166,4/4/2019 16:13,12,1,60,360
182423,4/4/2019 16:16,41,1,76,361
178388,4/4/2019 16:16,78,1,97,362
186262,4/4/2019 16:19,54,1,49,363
178084,4/4/2019 16:19,29,1,93,364
193654,4/4/2019 16:19,25,1,4,365
188609,4/4/2019 16:20,17,1,97,366
177850,4/4/2019 16:20,93,1,75,367
182771,4/4/2019 16:22,85,2,12,368
180762,4/4/2019 16:24,22,1,18,369
192733,4/4/2019 16:25,85,1,24,370
178170,4/4/2019 16:26,68,1,90,371
192360,4/4/2019 16:28,34,1,62,372
190731,4/4/2019 16:28,39,1,21,373
190895,4/4/2019 16:30,35,1,98,374
188553,4/4/2019 16:32,6,1,93,375
179293,4/4/2019 16:34,65,1,47,376
188211,4/4/2019 16:34,2,1,21,377
190039,4/4/2019 16:36,10,1,3,378
178323,4/4/2019 16:39,100,1,28,379
187494,4/4/2019 16:40,35,1,57,380
178261,4/4/2019 16:42,69,2,12,381
193829,4/4/2019 16:43,50,1,18,382
180404,4/4/2019 16:45,38,3,23,383
176779,4/4/2019 16:46,42,1,83,384
188399,4/4/2019 16:47,9,1,9,385
185731,4/4/2019 16:47,97,1,14,386
188695,4/4/2019 16:51,50,1,74,387
193973,4/4/2019 16:52,67,1,6,388
181028,4/4/2019 16:54,81,2,20,389
184244,4/4/2019 16:54,66,1,33,390
178564,4/4/2019 16:57,91,1,84,391
191901,4/4/2019 17:04,81,1,87,392
184010,4/4/2019 17:10,24,1,59,393
182923,4/4/2019 17:15,41,1,56,394
190342,4/4/2019 17:22,55,1,84,395
191816,4/4/2019 17:22,61,1,63,396
184164,4/4/2019 17:23,85,1,78,397
181842,4/4/2019 17:25,79,1,85,398
184354,4/4/2019 17:26,88,1,53,399
193464,4/4/2019 17:27,24,2,45,400
248339,4/4/2019 17:31,64,1,94,401
248340,4/4/2019 17:31,25,1,11,402
181959,4/4/2019 17:32,83,1,53,403
190385,4/4/2019 17:34,4,1,56,404
185419,4/4/2019 17:35,44,1,53,405
190510,4/4/2019 17:37,45,1,47,406
187415,4/4/2019 17:39,36,1,46,407
192287,4/4/2019 17:41,78,1,14,408
182487,4/4/2019 17:41,6,1,45,409
183880,4/4/2019 17:42,93,1,44,410
177923,4/4/2019 17:43,36,1,14,411
188285,4/4/2019 17:45,101,1,42,412
179041,4/4/2019 17:50,17,1,35,413
177865,4/4/2019 17:52,80,1,2,414
179469,4/4/2019 17:53,96,3,50,415
188857,4/4/2019 17:54,10,1,76,416
186544,4/4/2019 17:56,44,1,28,417
192723,4/4/2019 17:56,44,1,1,418
181208,4/4/2019 17:58,78,1,20,419
192739,4/4/2019 17:58,34,1,51,420
177691,4/4/2019 17:59,31,1,18,421
189555,4/4/2019 18:01,80,1,74,422
248341,4/4/2019 18:02,66,1,47,423
181709,4/4/2019 18:02,45,3,98,424
248342,4/4/2019 18:02,57,1,49,425
187651,4/4/2019 18:05,83,1,50,426
193094,4/4/2019 18:06,38,1,96,427
186641,4/4/2019 18:07,19,1,5,428
191207,4/4/2019 18:08,33,4,9,429
177187,4/4/2019 18:08,96,1,40,430
192649,4/4/2019 18:09,81,1,28,431
188722,4/4/2019 18:10,83,1,86,432
177348,4/4/2019 18:11,57,1,25,433
192300,4/4/2019 18:13,43,1,44,434
192403,4/4/2019 18:14,33,1,21,435
193353,4/4/2019 18:16,26,1,43,436
193901,4/4/2019 18:16,3,1,24,437
178340,4/4/2019 18:20,43,3,6,438
180664,4/4/2019 18:21,63,1,96,439
248343,4/4/2019 18:23,68,1,39,440
248344,4/4/2019 18:23,58,1,39,441
187640,4/4/2019 18:26,13,1,51,442
188287,4/4/2019 18:27,39,1,29,443
193832,4/4/2019 18:28,72,1,83,444
178013,4/4/2019 18:28,61,1,75,445
192474,4/4/2019 18:29,41,1,82,446
192169,4/4/2019 18:32,72,1,81,447
182264,4/4/2019 18:32,84,1,91,448
176690,4/4/2019 18:33,29,1,65,449
188586,4/4/2019 18:33,82,1,31,450
180978,4/4/2019 18:35,16,1,41,451
177735,4/4/2019 18:36,57,1,19,452
187788,4/4/2019 18:38,81,1,90,453
184929,4/4/2019 18:39,58,2,50,454
192024,4/4/2019 18:40,70,1,84,455
188772,4/4/2019 18:42,58,1,85,456
188824,4/4/2019 18:43,8,1,35,457
183987,4/4/2019 18:43,79,2,68,458
181101,4/4/2019 18:46,90,1,22,459
194088,4/4/2019 18:46,9,2,87,460
178881,4/4/2019 18:47,67,1,28,461
186759,4/4/2019 18:47,41,1,3,462
188251,4/4/2019 18:48,52,1,41,463
191477,4/4/2019 18:48,93,1,79,464
181366,4/4/2019 18:48,7,1,48,465
177913,4/4/2019 18:49,87,1,57,466
189093,4/4/2019 18:49,20,1,75,467
184645,4/4/2019 18:51,71,1,25,468
178003,4/4/2019 18:52,65,1,26,469
181433,4/4/2019 18:52,75,1,100,470
190854,4/4/2019 18:52,81,1,42,471
182506,4/4/2019 18:53,73,2,51,472
248345,4/4/2019 18:55,42,1,87,473
248346,4/4/2019 18:55,64,1,26,474
184167,4/4/2019 18:56,25,1,11,475
183994,4/4/2019 18:56,80,1,35,476
179938,4/4/2019 18:57,41,1,12,477
190403,4/4/2019 18:58,15,1,86,478
191506,4/4/2019 18:58,48,1,32,479
194053,4/4/2019 18:58,80,1,47,480
190889,4/4/2019 19:00,20,1,90,481
190548,4/4/2019 19:00,27,1,38,482
185575,4/4/2019 19:01,21,1,48,483
184210,4/4/2019 19:01,98,1,100,484
180481,4/4/2019 19:04,66,1,54,485
179616,4/4/2019 19:04,62,1,8,486
189342,4/4/2019 19:09,15,1,93,487
193776,4/4/2019 19:14,82,1,33,488
190359,4/4/2019 19:15,89,1,5,489
180971,4/4/2019 19:17,4,1,35,490
176915,4/4/2019 19:18,48,1,1,491
191370,4/4/2019 19:20,97,1,84,492
182224,4/4/2019 19:20,67,1,17,493
186435,4/4/2019 19:21,74,1,24,494
184462,4/4/2019 19:21,4,1,37,495
177891,4/4/2019 19:22,35,1,70,496
178937,4/4/2019 19:24,80,1,87,497
176577,4/4/2019 19:25,22,1,77,498
185387,4/4/2019 19:27,7,2,63,499
185058,4/4/2019 19:27,8,1,34,500
185416,4/4/2019 19:28,32,2,45,501
177315,4/4/2019 19:30,65,1,80,502
188390,4/4/2019 19:33,4,1,63,503
191174,4/4/2019 19:36,98,1,64,504
187064,4/4/2019 19:41,100,1,29,505
188115,4/4/2019 19:42,13,1,49,506
193970,4/4/2019 19:42,50,1,4,507
192953,4/4/2019 19:42,6,1,19,508
184700,4/4/2019 19:43,74,2,57,509
181669,4/4/2019 19:44,33,1,62,510
177997,4/4/2019 19:47,66,1,85,511
192028,4/4/2019 19:47,29,1,90,512
181286,4/4/2019 19:48,83,1,30,513
176612,4/4/2019 19:48,88,1,87,514
187014,4/4/2019 19:48,71,1,62,515
185222,4/4/2019 19:49,51,1,93,516
186750,4/4/2019 19:54,56,1,8,517
186193,4/4/2019 20:01,14,1,3,518
190230,4/4/2019 20:02,69,1,57,519
192531,4/4/2019 20:03,63,1,57,520
189943,4/4/2019 20:05,44,2,5,521
184072,4/4/2019 20:07,85,1,37,522
181523,4/4/2019 20:13,68,1,17,523
181451,4/4/2019 20:13,28,1,88,524
181676,4/4/2019 20:13,41,1,91,525
180299,4/4/2019 20:16,99,1,20,526
182002,4/4/2019 20:17,12,2,63,527
178488,4/4/2019 20:19,76,1,51,528
248347,4/4/2019 20:21,26,1,11,529
191564,4/4/2019 20:21,34,1,42,530
248348,4/4/2019 20:21,77,1,55,531
185549,4/4/2019 20:21,40,1,85,532
248349,4/4/2019 20:24,44,1,32,533
248350,4/4/2019 20:24,81,1,90,534
178932,4/4/2019 20:26,81,1,28,535
183490,4/4/2019 20:27,6,1,61,536
193113,4/4/2019 20:27,13,1,47,537
192904,4/4/2019 20:28,77,3,43,538
192712,4/4/2019 20:29,7,1,45,539
192202,4/4/2019 20:29,35,2,67,540
176572,4/4/2019 20:30,81,1,34,541
189778,4/4/2019 20:31,57,1,22,542
183755,4/4/2019 20:36,94,1,99,543
189376,4/4/2019 20:40,78,1,12,544
191855,4/4/2019 20:41,43,1,66,545
178336,4/4/2019 20:43,47,1,96,546
189913,4/4/2019 20:45,37,1,84,547
248351,4/4/2019 20:48,16,1,92,548
248352,4/4/2019 20:48,62,1,78,549
182711,4/4/2019 20:49,77,1,47,550
180769,4/4/2019 20:49,25,3,53,551
191482,4/4/2019 20:50,49,1,35,552
189585,4/4/2019 20:51,19,1,26,553
185703,4/4/2019 20:52,40,1,30,554
189346,4/4/2019 20:53,45,3,59,555
188450,4/4/2019 20:54,93,1,72,556
188704,4/4/2019 20:56,70,1,2,557
184606,4/4/2019 21:00,65,1,97,558
180223,4/4/2019 21:03,14,1,76,559
186424,4/4/2019 21:06,41,1,49,560
181595,4/4/2019 21:08,32,1,17,561
192184,4/4/2019 21:11,69,1,86,562
190103,4/4/2019 21:20,27,1,100,563
190902,4/4/2019 21:20,58,1,51,564
187630,4/4/2019 21:20,83,1,26,565
187844,4/4/2019 21:22,39,1,42,566
179245,4/4/2019 21:24,21,1,36,567
193344,4/4/2019 21:28,75,2,71,568
190063,4/4/2019 21:29,48,1,67,569
193913,4/4/2019 21:31,51,1,19,570
188979,4/4/2019 21:31,96,1,89,571
177618,4/4/2019 21:32,97,1,67,572
179049,4/4/2019 21:32,82,1,23,573
192834,4/4/2019 21:33,72,3,66,574
180927,4/4/2019 21:34,6,1,88,575
183084,4/4/2019 21:35,67,1,71,576
184235,4/4/2019 21:38,35,3,45,577
190763,4/4/2019 21:38,27,1,71,578
178294,4/4/2019 21:40,98,1,97,579
182689,4/4/2019 21:43,22,1,94,580
191164,4/4/2019 21:44,47,1,96,581
191488,4/4/2019 21:47,42,1,97,582
190004,4/4/2019 21:48,67,1,11,583
176973,4/4/2019 21:49,46,1,6,584
185984,4/4/2019 21:50,35,1,23,585
179782,4/4/2019 21:52,58,1,8,586
185208,4/4/2019 21:53,19,2,93,587
183347,4/4/2019 21:59,42,1,46,588
186572,4/4/2019 22:01,84,1,37,589
191317,4/4/2019 22:11,50,1,77,590
184161,4/4/2019 22:12,18,1,95,591
177378,4/4/2019 22:15,87,1,93,592
183365,4/4/2019 22:18,39,1,97,593
188319,4/4/2019 22:25,80,1,41,594
186606,4/4/2019 22:33,1,1,64,595
185270,4/4/2019 22:33,25,1,15,596
188232,4/4/2019 22:45,36,1,11,597
193435,4/4/2019 22:45,70,1,26,598
193148,4/4/2019 22:45,56,1,7,599
193154,4/4/2019 22:45,16,1,19,600
181887,4/4/2019 22:48,7,1,54,601
178387,4/4/2019 22:52,92,1,86,602
189549,4/4/2019 22:54,65,2,78,603
181803,4/4/2019 22:54,28,1,100,604
182586,4/4/2019 22:54,91,1,40,605
189406,4/4/2019 22:55,1,1,52,606
189238,4/4/2019 22:55,42,1,7,607
183986,4/4/2019 22:57,98,2,92,608
193505,4/4/2019 22:58,65,1,31,609
188694,4/4/2019 22:59,94,1,1,610
187048,4/4/2019 22:59,40,3,69,611
181383,4/4/2019 23:00,96,1,47,612
191667,4/4/2019 23:00,71,1,63,613
191924,4/4/2019 23:13,19,1,5,614
191882,4/4/2019 23:22,7,2,8,615
184520,4/4/2019 23:22,80,1,27,616
181494,4/4/2019 23:25,101,1,91,617
248353,4/4/2019 23:35,59,1,76,618
248354,4/4/2019 23:35,27,1,14,619
177283,4/4/2019 23:36,66,1,11,620
184296,4/4/2019 23:39,10,1,79,621
187012,4/4/2019 23:43,41,1,38,622
189592,4/4/2019 23:44,77,1,48,623
186110,4/4/2019 23:51,35,1,22,624
184440,4/4/2019 23:53,69,1,87,625
190174,4/4/2019 23:54,17,2,17,626
178378,4/4/2019 23:59,12,1,37,627
189183,4/5/2019 0:00,26,1,93,1
192607,4/5/2019 0:00,34,1,18,2
181153,4/5/2019 0:01,66,1,78,3
177225,4/5/2019 0:02,86,1,9,4
182079,4/5/2019 0:14,52,1,90,5
184103,4/5/2019 0:17,94,1,78,6
186276,4/5/2019 0:29,67,3,12,7
182672,4/5/2019 0:29,34,1,25,8
188924,4/5/2019 0:34,92,1,62,9
176580,4/5/2019 0:35,70,1,93,10
189230,4/5/2019 0:38,65,2,27,11
185718,4/5/2019 0:40,31,1,97,12
181496,4/5/2019 0:40,31,1,37,13
183477,4/5/2019 0:58,26,2,1,14
193926,4/5/2019 0:58,17,1,66,15
187866,4/5/2019 1:05,84,1,57,16
178403,4/5/2019 1:07,1,1,77,17
178465,4/5/2019 1:29,34,1,2,18
188445,4/5/2019 1:47,89,1,13,19
182229,4/5/2019 2:02,90,1,61,20
183312,4/5/2019 2:22,44,1,95,21
184931,4/5/2019 2:42,5,1,54,22
192899,4/5/2019 2:43,13,1,59,23
186935,4/5/2019 3:05,12,1,60,24
178717,4/5/2019 3:09,19,1,23,25
184984,4/5/2019 3:44,5,1,88,26
188129,4/5/2019 4:35,84,1,19,27
181100,4/5/2019 4:48,34,1,44,28
188448,4/5/2019 4:50,88,1,48,29
188045,4/5/2019 4:57,68,1,4,30
186715,4/5/2019 5:09,34,1,22,31
190065,4/5/2019 5:17,19,1,90,32
178546,4/5/2019 5:21,78,1,4,33
186947,4/5/2019 5:22,18,1,68,34
188617,4/5/2019 5:54,55,1,20,35
181507,4/5/2019 6:04,93,1,36,36
182850,4/5/2019 6:10,46,1,84,37
189510,4/5/2019 6:20,91,1,23,38
192760,4/5/2019 6:21,1,1,88,39
181255,4/5/2019 6:24,99,1,63,40
188950,4/5/2019 6:30,63,1,29,41
185102,4/5/2019 6:37,71,3,37,42
179828,4/5/2019 6:38,81,1,88,43
188218,4/5/2019 6:46,55,1,100,44
189908,4/5/2019 6:54,56,1,81,45
183274,4/5/2019 6:56,7,1,59,46
192145,4/5/2019 7:00,15,1,72,47
178800,4/5/2019 7:02,49,1,57,48
179984,4/5/2019 7:07,85,1,67,49
191632,4/5/2019 7:11,50,1,82,50
185989,4/5/2019 7:16,74,1,59,51
192376,4/5/2019 7:33,46,1,24,52
178034,4/5/2019 7:33,33,1,9,53
176868,4/5/2019 7:37,97,1,79,54
182480,4/5/2019 7:39,28,1,24,55
179791,4/5/2019 7:40,6,1,80,56
178008,4/5/2019 7:42,41,1,6,57
190420,4/5/2019 7:42,73,1,60,58
177410,4/5/2019 7:45,96,1,76,59
188202,4/5/2019 7:46,68,1,38,60
